Season,Player,Team,RAPM,O-RAPM,D-RAPM
2023,Angel Burgos,Richmond Spiders,0.605341670761859,0.23446234415461775,0.3708793266072412
2023,Julia Hartwig,Green Bay Phoenix,0.6045730016223084,0.037765535708539716,0.5668074659137687
2023,Kiera Oakry,San Diego Toreros,0.6028315715150834,0.43776346363865365,0.1650681078764297
2023,Emma Kate Tittle,North Alabama Lions,0.6013752520954463,0.6456228743540496,-0.04424762225860329
2023,Antwainette Walker,Eastern Kentucky Colonels,0.600627568358933,0.5191555494332397,0.08147201892569332
2023,Leia Beattie,Montana State Bobcats,0.6001679451193729,0.2586940775153745,0.34147386760399834
2023,Jordyn Carter,North Texas Mean Green,0.5998612508876942,0.25270920805980945,0.3471520428278847
2023,Mayowa Taiwo,George Washington Colonials,0.5966856041901255,0.4640152068467166,0.1326703973434089
2023,Isabella Mauricio,Brown Bears,0.5957976592654763,0.058108651574833324,0.537689007690643
2023,Nariah Scott,Providence Friars,0.5955962088541227,0.16344709020506432,0.4321491186490583
2023,Ayanna Khalfani,San Diego Toreros,0.5953479822911126,0.4387670500392275,0.15658093225188513
2023,Sammiyah Hoskin,North Dakota Fighting Hawks,0.5950215347438139,0.21061727089734467,0.3844042638464693
2023,Madi Miller,Abilene Christian Wildcats,0.5949240493159035,0.6259620930076868,-0.031038043691783347
2023,Corynne Hauser,Kent State Golden Flashes,0.5938652143635577,0.8053458108745476,-0.21148059651098997
2023,Rita Igbokwe,Ole Miss Rebels,0.5936680857190355,0.2525149807436151,0.34115310497542045
2023,Saniaa Wilson,Syracuse Orange,0.5931434712041218,0.7996996304459256,-0.20655615924180384
2023,Maeve Donnelly,Marist Red Foxes,0.5919092904049539,-0.10344932120829281,0.6953586116132467
2023,McKelle Meek,Portland Pilots,0.5917577099590035,0.11371507139710563,0.47804263856189777
2023,Aaliyah Pitts,Western Kentucky Lady Toppers,0.5912667825220541,0.18554283288340176,0.4057239496386524
2023,Maura Hendrixson,Drexel Dragons,0.5890560475668092,0.5497224452837969,0.039333602283012276
2023,Maura Hendrixson,Northeastern Huskies,0.5890560475668092,0.5497224452837969,0.039333602283012276
2023,Jada Donaldson,Milwaukee Panthers,0.5883087781744635,0.5533908171655013,0.03491796100896214
2023,Jnaya Walker,Central Michigan Chippewas,0.5864779101733097,0.8768769423210834,-0.2903990321477737
2023,Jolene Daninger,North Dakota Fighting Hawks,0.5856678046249031,0.647195704631529,-0.06152790000662594
2023,Addison Martin,Abilene Christian Wildcats,0.5841971190152954,0.6173733335219478,-0.033176214506652375
2023,Yaubryon Chambers,Vanderbilt Commodores,0.5837659074074458,0.04039115516614432,0.5433747522413015
2023,Lauryn Thompson,Texas State Bobcats,0.583752832782609,0.5274609817888266,0.056291850993782463
2023,Bronagh Power-Cassidy,Holy Cross Crusaders,0.5834124081553527,0.21097072076753273,0.3724416873878199
2023,Jaliyah Green,Southeast Missouri State Redhawks,0.5825134583658578,0.2865250442065199,0.29598841415933785
2023,Maleeah Langstaff,Abilene Christian Wildcats,0.5817553627414885,0.6196362713318346,-0.03788090859034609
2023,Hattie Ogden,Buffalo Bulls,0.5806401074114992,1.141860289165684,-0.5612201817541848
2023,Janeen Camp,Troy Trojans,0.5793711112560802,-0.054137129890812735,0.633508241146893
2023,Gabby Scott,Towson Tigers,0.5790848872415936,0.3650814105148769,0.21400347672671668
2023,Anna Larr Roberson,Louisiana Tech Lady Techsters,0.577165650969971,-0.04258347128217649,0.6197491222521475
2023,Jorie Allen,DePaul Blue Demons,0.5770316774477326,0.40564373447870694,0.17138794296902574
2023,Jane Nwaba,Pepperdine Waves,0.5767491333835999,0.08788908218512345,0.4888600511984764
2023,Alexa Williamson,Penn State Lady Lions,0.5762837631007217,-0.0210292020984736,0.5973129651991953
2023,Finley Garnett,Idaho State Bengals,0.5762186923133478,-0.07228013514178273,0.6484988274551305
2023,Mailyn Wilkerson,Arkansas State Red Wolves,0.5728140475507328,-0.09933915196171282,0.6721531995124457
2023,Mazatlan Harris,UC Davis Aggies,0.572518161148116,0.13537069074011393,0.43714747040800206
2023,Mama Dembele,Missouri Tigers,0.570100673916544,0.5442855454730011,0.025815128443542883
2023,Kaitlyn Flanagan,Holy Cross Crusaders,0.5694689835345405,0.20113527030493394,0.3683337132296065
2023,Abbie Aalsma,Illinois State Redbirds,0.5693234568605564,0.08054990510261867,0.48877355175793774
2023,Jeriah Warren,Florida Gators,0.56922677668082,0.416196052828042,0.15303072385277797
2023,Alexus Seaton,Sam Houston Bearkats,0.5691649742627298,0.7276276465657529,-0.15846267230302305
2023,Brooke Flowers,Saint Louis Billikens,0.5689313409310535,0.1646898194182975,0.404241521512756
2023,Kayla Clark,Bethune-Cookman Wildcats,0.5688110063360878,-0.07829491002822077,0.6471059163643086
2023,Kathryn Neff,Cal State Fullerton Titans,0.56831263534502,-0.18907950988988767,0.7573921452349076
2023,Synia Johnson,East Carolina Pirates,0.5682634528495132,-0.42122205687530684,0.98948550972482
2023,Jackie Carman,Wofford Terriers,0.5678892228253078,0.7002328445954045,-0.13234362177009656
2023,Sabria Dean,Lamar Cardinals,0.5672903094163696,0.34220765849933954,0.22508265091703009
2023,Cailyn Crocker,Colorado State Rams,0.5669453222266845,0.9804296441450332,-0.4134843219183488
2023,Amber Leggett,Troy Trojans,0.5665906193110779,0.6864298370938045,-0.1198392177827266
2023,Destiny Adams,North Carolina Tar Heels,0.5657832408325173,0.08753596427196,0.47824727656055727
2023,Kristina Ekofo Yomane,North Dakota State Bison,0.5651134852648285,0.2334901011987594,0.33162338406606917
2023,Halie Jones,UT Rio Grande Valley Vaqueros,0.5649230820145849,-0.4551360621457242,1.020059144160309
2023,Morgan Jones,Louisville Cardinals,0.5649068607161064,0.4273268378091359,0.13758002290697055
2023,Mya Meredith,Western Kentucky Lady Toppers,0.5646541574594994,1.1743408680037677,-0.6096867105442683
2023,Oumou Toure,Cal Poly Mustangs,0.5640992836862715,0.34812874681367756,0.21597053687259393
2023,Steph Davis,Longwood Lancers,0.5636631727449686,-0.16354930126177988,0.7272124740067485
2023,Tiarra Brown,Grand Canyon Lopes,0.5636146978711479,0.3575610345052147,0.20605366336593323
2023,Ahrray Young,Tulsa Golden Hurricane,0.5633282042160409,0.3043929074998869,0.258935296716154
2023,Danyel Middleton,UIC Flames,0.5632279417138523,0.36399766206738,0.19923027964647227
2023,Azana Baines,Seton Hall Pirates,0.5608393643763114,1.3782919516104863,-0.8174525872341749
2023,Starr Jacobs,UT Arlington Mavericks,0.5598847621011022,0.5706449942456687,-0.010760232144566511
2023,Paula Suarez,George Mason Patriots,0.5597284800440351,-0.27441588433978537,0.8341443643838204
2023,Celia Carbonell,Fairleigh Dickinson Knights,0.5592875283145295,0.31523420665205676,0.2440533216624728
2023,Tarriyonna Gary,Temple Owls,0.5588797241710457,0.825539633239332,-0.26665990906828635
2023,Madeline Selvaggi,Fairleigh Dickinson Knights,0.5585737579776214,0.31603041114337055,0.2425433468342509
2023,Blythe Pearson,Lipscomb Bisons,0.5583333716741318,0.5915965028747638,-0.033263131200632116
2023,Callie Bourne,Idaho State Bengals,0.557549692830748,-0.22766275011519124,0.7852124429459392
2023,Maleia Bracone,North Carolina A&T Aggies,0.5573202105507697,0.18466455478158805,0.3726556557691817
2023,Jaleesa Lawrence,Eastern Washington Eagles,0.5541156482103733,0.44569501232238834,0.108420635887985
2023,Kennedy Calhoun,Saint Louis Billikens,0.5540955391823426,0.16017773716539382,0.39391780201694876
2023,Abby Muse,Boise State Broncos,0.5536699063359672,0.001778321693556929,0.5518915846424103
2023,Shelby Calhoun,Xavier Musketeers,0.5526721074873577,0.05703484868226989,0.49563725880508785
2023,Jade Moore,North Alabama Lions,0.5523733241769125,0.4336358863620897,0.11873743781482281
2023,Dasia Young,Utah Utes,0.5522102470295134,0.2861548939348542,0.2660553530946591
2023,Kyla McMakin,Saint Louis Billikens,0.551401843413284,0.1590889183745946,0.3923129250386894
2023,Jenna Paul,Colgate Raiders,0.5499809819029648,0.6948846416058094,-0.14490365970284463
2023,Laila McLeod,Grand Canyon Lopes,0.5496441586542602,0.41567331573974486,0.13397084291451528
2023,Kia Sivils,Marshall Thundering Herd,0.5495842941115041,0.19204894166529682,0.3575353524462073
2023,Shania Harper,New Mexico State Aggies,0.5481736079903055,0.057298611604762774,0.4908749963855427
2023,Rachael Rose,Wofford Terriers,0.5469754998184576,0.6855303269972249,-0.13855482717876735
2023,Halle Idowu,Northeastern Huskies,0.5457540389282418,0.08430988311788054,0.46144415581036125
2023,Mary Kay Naro,Boise State Broncos,0.5450835879838745,-2.221756486862483e-4,0.5453057636325607
2023,Ivy Turner,Northern Kentucky Norse,0.5445241233211643,0.19017897555636204,0.35434514776480225
2023,Emy Hayford,Pittsburgh Panthers,0.5444153221386963,-0.37533520160857703,0.9197505237472733
2023,Abby Beeman,Marshall Thundering Herd,0.5435353909551577,0.18925977004833314,0.3542756209068246
2023,Ayanna Townsend,Duquesne Dukes,0.5432557659246945,0.5011722826112084,0.04208348331348606
2023,Hina Suzuki,North Alabama Lions,0.5424254632141672,0.42845755266695623,0.11396791054721096
2023,Skye Williams,Towson Tigers,0.5420645656584527,-0.2133640288636448,0.7554285945220975
2023,Tess Sussman,UC Davis Aggies,0.5393990444811682,0.3991381571304334,0.1402608873507348
2023,Jada Walton,Troy Trojans,0.5380989446137713,-0.31785726612468324,0.8559562107384545
2023,Brittany Klaman,California Baptist Lancers,0.5378481228487116,-0.1829182012186045,0.7207663240673161
2023,Anala Nelson,Austin Peay Governors,0.5366813627343741,-0.15567359889170326,0.6923549616260773
2023,Evanne Turner,UC Davis Aggies,0.5363284787379421,0.3971899996126009,0.13913847912534127
2023,Megan Jonassen,Fordham Rams,0.535477662360062,0.2930869974629968,0.24239066489706515
2023,Elodie Lalotte,Boise State Broncos,0.5351360382153667,-0.006336186754555451,0.5414722249699222
2023,Skye Robinson,Norfolk State Spartans,0.5350577965159754,0.5413873149581699,-0.006329518442194568
2023,Maren Durant,Boston University Terriers,0.5349370722846717,0.1738853151914435,0.3610517570932282
2023,Chloe Wilson,Fairleigh Dickinson Knights,0.5332240015319274,0.30033360370836226,0.23289039782356508
2023,Taycee Wedin,Saint Mary's Gaels,0.5311530002001222,0.3888395955202534,0.1423134046798689
2023,Madi Ott,Clemson Tigers,0.5292402802907127,-0.1071094612228476,0.6363497415135603
2023,Makyra Tramble,Oklahoma State Cowgirls,0.5289217447394209,0.34048033904589625,0.18844140569352466
2023,Jackie Piddock,Marist Red Foxes,0.5278652447016955,0.5807981522464583,-0.05293290754476275
2023,Saniya Rivers,NC State Wolfpack,0.5270943773987228,-0.4265979086793805,0.9536922860781033
2023,Malia Fisher,Rice Owls,0.5266819136198355,0.8300538730433616,-0.3033719594235262
2023,Ariel Walker,Oral Roberts Golden Eagles,0.5266331363883995,0.5292068311710361,-0.002573694782636594
2023,Deaja Richardson,Coastal Carolina Chanticleers,0.5257618934557966,0.16026318722733188,0.36549870622846475
2023,Rickie Woltman,Purdue Boilermakers,0.5249057137923446,0.42677104269039245,0.0981346711019522
2023,Nyla Hampton,Bowling Green Falcons,0.5239486154753596,0.5500680249758787,-0.026119409500519095
2023,Crystal White,Norfolk State Spartans,0.5239455591385012,0.0739582088650013,0.44998735027349984
2023,Breaunna Gillen,Utah Tech Trailblazers,0.5223155111874274,0.7416901778576142,-0.21937466667018682
2023,Tory Ozment,Michigan State Spartans,0.5222315091118775,0.39668694914772906,0.12554455996414848
2023,Taylor Smith,Alabama A&M Bulldogs,0.5217134211981889,0.34094764393355725,0.18076577726463167
2023,Modesti McConnell,Georgetown Hoyas,0.5209973734873394,0.20424309597452672,0.3167542775128127
2023,Khamya McNeal,Stetson Hatters,0.5200024785014918,-0.36553494825507926,0.8855374267565711
2023,Grace Schmidt,California Baptist Lancers,0.5196833281842977,0.10090077797119129,0.41878255021310645
2023,Taylor Caldwell,Cal State Bakersfield Roadrunners,0.519317348272924,-0.6112576261008419,1.1305749743737659
2023,Maddie Walsh,UAB Blazers,0.5191246961260761,0.5292219637460641,-0.010097267619988009
2023,Natalie Pasco,Boise State Broncos,0.5189254748784854,-0.15483732406359438,0.6737627989420798
2023,Terren Ward,Georgia Southern Eagles,0.5176700419226128,0.976897855124891,-0.4592278132022782
2023,Makayia Hallmon,Troy Trojans,0.5176066397585125,0.2839544618442861,0.2336521779142264
2023,Joseana Vaz,Colorado State Rams,0.517547334875666,0.8981171155999705,-0.3805697807243046
2023,Amellia Bromenschenkel,Purdue Fort Wayne Mastodons,0.5172297049461462,0.6243179858184326,-0.1070882808722864
2023,Javyn Nicholson,Georgia Lady Bulldogs,0.5169105749100378,0.12828094815095148,0.38862962675908624
2023,Kimeira Burks,North Carolina Central Eagles,0.5165874895346857,0.23288598305694405,0.28370150647774167
2023,Kamri Heath,Air Force Falcons,0.5165432271037137,0.3574205725100404,0.15912265459367328
2023,Jaylin Foster,Western Kentucky Lady Toppers,0.5156780596987084,0.2836481307322524,0.232029928966456
2023,Kaye Clark,Old Dominion Monarchs,0.5152278564818336,0.0762776375284833,0.43895021895335024
2023,Drea Brumfield,Pepperdine Waves,0.5150546149795172,-0.10566239759043715,0.6207170125699544
2023,Ella Sawyer,Indiana State Sycamores,0.5145807536082794,-0.42517048617146896,0.9397512397797484
2023,Reagan Trumm,Western Carolina Catamounts,0.5145242029303743,0.8690014658251448,-0.3544772628947705
2023,Kiarra Kennedy,Maryland-Eastern Shore Lady Hawks,0.5144058036330975,0.06637519916451483,0.4480306044685827
2023,Kiarra Kennedy,San Diego State Aztecs,0.5144058036330975,0.06637519916451483,0.4480306044685827
2023,Jaelyn Batts,Northeastern Huskies,0.5133187740095773,0.5031135010533787,0.01020527295619854
2023,Alasia Smith,Gardner-Webb Runnin' Bulldogs,0.5131841526202273,0.4476762623435187,0.06550789027670857
2023,Channise Lewis,Pittsburgh Panthers,0.5123337488027206,0.4805812938832975,0.031752454919423086
2023,Clarissa Craig,Cincinnati Bearcats,0.5123074338020933,0.27249702803825276,0.23981040576384058
2023,Kaylee Jefferson,Sam Houston Bearkats,0.5119495969004658,0.11368828057891854,0.3982613163215473
2023,Audra Emmerson,Purdue Fort Wayne Mastodons,0.5117670272557607,1.463949931318298,-0.9521829040625372
2023,Taliah Hill,Lamar Cardinals,0.5098872269205187,0.4812165893286599,0.028670637591858762
2023,McKinzie Green,Texas A&M Aggies,0.508621505853404,-0.057100648305003776,0.5657221541584078
2023,Angel Parker,Niagara Purple Eagles,0.5085054668739405,0.041653183993884124,0.46685228288005637
2023,Destiny Thomas,UCF Knights,0.5081220085650655,0.19288907147517348,0.315232937089892
2023,Shay Holle,Texas Longhorns,0.5077425753928694,-0.5376342245822724,1.0453767999751418
2023,Mya Hansen,Boise State Broncos,0.5073730853070166,0.5573700031671212,-0.04999691786010447
2023,Tenley Dowell,Butler Bulldogs,0.5069960508901519,0.6509896096023907,-0.1439935587122389
2023,Tamari Key,Tennessee Lady Volunteers,0.5069299958250802,-8.038404614310002e-4,0.5077338362865113
2023,Jaidynn Mason,Southern Illinois Salukis,0.5063042344467712,0.32989076371909,0.1764134707276812
2023,Emily Isaacson,Utah Tech Trailblazers,0.5047198112188425,0.7268536909462142,-0.2221338797273718
2023,Alice Recanati,Eastern Kentucky Colonels,0.5042817560700638,0.650380130185926,-0.1460983741158622
2023,Amber Kartchner,Utah Tech Trailblazers,0.5039520384783429,0.7255352309799129,-0.22158319250157002
2023,Charlotte O'Keefe,UT Rio Grande Valley Vaqueros,0.5037382926818639,0.3281453357385215,0.17559295694334232
2023,Shae Littleford,UT Martin Skyhawks,0.5031458818384139,0.4446610709389849,0.05848481089942906
2023,Jordan McLaughlin,Old Dominion Monarchs,0.5030959467783154,0.06745499373414277,0.43564095304417255
2023,Tianna Carter,North Carolina Central Eagles,0.5030823908331015,-0.07419087293366612,0.5772732637667676
2023,Molly Masciantonio,La Salle Explorers,0.50289537260196715,-0.17436298618523047,0.6772583587871976
2023,Portia Adams,Lamar Cardinals,0.5027553489466093,0.3619674458477064,0.1407879030989029
2023,Mya Burns,UCF Knights,0.501788481485381,-0.18936373388314476,0.6911522153685258
2023,Mia Lakstigala,George Washington Colonials,0.5013791740147465,0.3795922101828215,0.12178696383192504
2023,Mae Afoa,Utah Valley Wolverines,0.5007677894890018,0.7344661384665069,-0.2336983489775051
2023,Tayah Irvin,Northern Kentucky Norse,0.4987098792733925,0.46669144731207507,0.03201843196131745
2023,Paige Robinson,Illinois State Redbirds,0.49821398073074535,0.3961051322034478,0.10210884852729758
2023,Nyam Thornton,Prairie View A&M Lady Panthers,0.49700731921407143,0.4596687983459095,0.037338520868161904
2023,Riley Wright,Northern Iowa Panthers,0.49695120099174706,0.6927008313344912,-0.19574963034274417
2023,Maggie McCord,Utah Tech Trailblazers,0.4968298551467824,0.7190637746306691,-0.22223391948388665
2023,Charlotte Kohl,Mississippi State Bulldogs,0.4967849519365317,0.39405721624824497,0.10272773568828672
2023,Tatum Veitenheimer,Texas Tech Lady Raiders,0.4966681491228854,0.005086773255589162,0.4915813758672963
2023,Tavy Diggs,West Virginia Mountaineers,0.4960973526630261,0.35647506531931833,0.1396222873437078
2023,Kharis Idom,Delaware Blue Hens,0.4956232642337923,0.11693984978505825,0.37868341444873405
2023,Madelyn Batista,Sam Houston Bearkats,0.49470550098202193,0.316413736900263,0.17829176408175895
2023,Rachel Ranke,UCF Knights,0.4945307863355184,-0.19373682678733015,0.6882676131228486
2023,Erin Wilson,UTEP Miners,0.49434314899507853,0.7589441390888678,-0.2646009900937893
2023,Arianna Sturdivant,UT Rio Grande Valley Vaqueros,0.4943202067754582,-0.08300523905311982,0.577325445828578
2023,Jo Huntimer,Air Force Falcons,0.4935866882578364,0.34526773214680356,0.14831895611103285
2023,Peyton McDaniel,James Madison Dukes,0.4933343047512642,0.04985078287687454,0.44348352187438966
2023,Anna Hovis,Cornell Big Red,0.49270022474066905,-0.032486923976156226,0.5251871487168253
2023,Hannah Haithcock,Southern Indiana Screaming Eagles,0.4922579561552232,-0.016194510662521037,0.5084524668177443
2023,Jadyn Weltz,Binghamton Bearcats,0.4922152008840852,0.09964609150355086,0.39256910938053435
2023,Kasey Neubert,San Diego Toreros,0.49160713799813316,-0.32509422175384506,0.8167013597519782
2023,Taylor Gibson,UCF Knights,0.4907353885819377,-0.34945797414239205,0.8401933627243298
2023,Jazmin Harris,North Carolina A&T Aggies,0.49060164837398146,0.655698691069358,-0.16509704269537653
2023,Shy Booker,Georgia Southern Eagles,0.4900268013090868,0.1898151104279637,0.3002116908811231
2023,Brianna Jackson,Old Dominion Monarchs,0.4895761766567245,0.17892341794275038,0.3106527587139741
2023,Heaven Hamling,North Dakota State Bison,0.48882873658995224,0.3606715089079512,0.12815722768200105
2023,Morgan Haney,Albany Great Danes,0.48814327018705855,0.5342593354410621,-0.046116065254003503
2023,Jordan Edwards,High Point Panthers,0.48779467319233105,0.29412052118126397,0.19367415201106705
2023,Lauren Gross,Southern Miss Golden Eagles,0.48588260872949496,0.21026398423907317,0.2756186244904218
2023,Jacorriah Bracey,Southern Miss Golden Eagles,0.4848274631660835,0.21132687348298526,0.27350058968309826
2023,Annabelle Schultz,Wofford Terriers,0.4846705004841452,0.6084686752957381,-0.12379817481159297
2023,Jordyn Dorsey,North Carolina A&T Aggies,0.4844582574597832,0.49081401501247746,-0.006355757552694217
2023,Taya Hanson,Oregon Ducks,0.4837612703608992,-0.10169999913141801,0.5854612694923172
2023,Amaya Ford,UL Monroe Warhawks,0.4836360017054745,0.2983911080986044,0.18524489360687005
2023,Sara McShea,Army Black Knights,0.4829898896875843,0.3616647442484283,0.12132514543915598
2023,Clare Kelly,Kent State Golden Flashes,0.4820146921075532,-0.145139158287949,0.6271538503955022
2023,Genesis Bryant,Illinois Fighting Illini,0.48175295167456084,0.8265941625771237,-0.34484121090256287
2023,Jaydia Martin,Eastern Washington Eagles,0.48152883297524063,0.9049102635778669,-0.42338143060262623
2023,Abby Schulte,North Dakota State Bison,0.4811960892155068,0.35770117657448836,0.12349491264101842
2023,Dayshanette Harris,Pittsburgh Panthers,0.48070293157843064,0.6585698983312566,-0.17786696675282593
2023,Jordan Meulemans,Butler Bulldogs,0.4806793214974764,-0.26375679303213995,0.7444361145296163
2023,Francesca Belibi,Stanford Cardinal,0.480553747530552,0.4161708677425032,0.06438287978804878
2023,Zena Elias,South Alabama Jaguars,0.479101271005494,0.43011000384102294,0.04899126716447104
2023,Jada Roberson,Austin Peay Governors,0.4788665443243274,-0.3682624076424694,0.8471289519667968
2023,Nneka Obiazor,UNLV Lady Rebels,0.47851326210547396,0.2502653306341099,0.22824793147136407
2023,Keeley Frawley,Portland Pilots,0.47667805598622415,-0.135630327683516,0.6123083836697402
2023,DJ McCarty,Wichita State Shockers,0.4752874458243457,0.2798365331440721,0.19545091268027362
2023,Jo Langbehn,St. Thomas - Minnesota Tommies,0.4746123739574046,0.44201388282658877,0.032598491130815824
2023,Destiny Thomas,Memphis Tigers,0.4736827988429012,-0.1747714237135584,0.6484542225564596
2023,Taylor Brown,North Dakota State Bison,0.47294684342996,0.35382903936539484,0.1191178040645652
2023,Kyra White,UTSA Roadrunners,0.47284549184181546,0.1411361251636331,0.33170936667818235
2023,Kelsey Lenzie,Portland Pilots,0.4725118716779685,-0.13795176438199594,0.6104636360599645
2023,Hope Butera,Florida International Panthers,0.4723481854963667,0.33229541938571505,0.14005276611065168
2023,Taylor Janssen,Montana State Bobcats,0.47128829489482205,0.2190325567826008,0.25225573811222124
2023,O'Mariah Gordon,Florida State Seminoles,0.47071300143995926,-0.037949475049483684,0.508662476489443
2023,AJ Marotte,Oregon State Beavers,0.4694766191690866,0.9242447449693804,-0.45476812580029374
2023,Domonique Davis,Southern Miss Golden Eagles,0.46943041549458886,0.06003249945652807,0.4093979160380608
2023,Julianna Walker,Seattle U Redhawks,0.4685234596219637,0.4435799966425038,0.024943462979459853
2023,Sajada Bonner,Sacred Heart Pioneers,0.4676266661639864,-0.19119952814135732,0.6588261943053437
2023,Jaaucklyn Moore,North Texas Mean Green,0.4674450172495894,0.15637439359309027,0.3110706236564991
2023,Macy Guebert,South Dakota Coyotes,0.4671536162161555,0.6563816547501116,-0.18922803853395612
2023,Eliana Cabral,UTEP Miners,0.4655244839124574,0.30032552131698215,0.16519896259547523
2023,Faith Feuerbach,St. Thomas - Minnesota Tommies,0.462798681327044,-0.3202461124021037,0.7830447937291477
2023,Amaya Brannon,Louisiana Tech Lady Techsters,0.4622263254706941,0.638093036961505,-0.17586671149081087
2023,Precious Johnson,Duquesne Dukes,0.46210656796298455,0.22877506255816338,0.23333150540482114
2023,Sofie Bruintjes,Rider Broncs,0.4619107091437883,-0.15664442115932922,0.6185551303031175
2023,Eboni Walker,Ohio State Buckeyes,0.4616022205115191,0.41773562483316967,0.04386659567834945
2023,Tomi Taiwo,TCU Horned Frogs,0.46147649089409576,-0.30103466101289394,0.7625111519069897
2023,Grace Larkins,South Dakota Coyotes,0.46098564042637996,0.6523723920197657,-0.19138675159338575
2023,Laura Nickel,Northern Illinois Huskies,0.4605417269275779,0.7616966684442859,-0.30115494151670796
2023,Marissa McDonald,Vermont Catamounts,0.46040152400230816,0.2381654593744974,0.22223606462781076
2023,Jasha Clinton,Temple Owls,0.4603605086243582,-0.1115488625125006,0.5719093711368588
2023,Sammy Fatkin,Montana Lady Griz,0.4597408367094235,0.675824845596009,-0.21608400888658547
2023,Carly Whiteside,Vermont Catamounts,0.4596809000133304,0.2377776513078222,0.22190324870550818
2023,Adhel Tac,UTEP Miners,0.4587713725827034,0.3689712786461402,0.08980009393656319
2023,Alyssa Jimenez,Nevada Wolf Pack,0.4580885897583609,0.46817822306048384,-0.010089633302122933
2023,Nitzan Amar,UNC Greensboro Spartans,0.45683202183454485,-0.16951220338559714,0.626344225220142
2023,Alexa Mikeska,William & Mary Tribe,0.454968372134628,0.5934484805449168,-0.13848010841028885
2023,Treasure Hunt,Arizona State Sun Devils,0.4546926351281701,0.2817942464733572,0.17289838865481288
2023,Jashanti Simmons,Troy Trojans,0.4544454782990365,0.7292271035892507,-0.2747816252902142
2023,Kierra Brimzy,UL Monroe Warhawks,0.45373166840685564,-0.11817990342043048,0.5719115718272861
2023,Sylare Starks,Purdue Fort Wayne Mastodons,0.4532720091402081,-0.07965972953197303,0.5329317386721811
2023,Lotte Sant,Louisiana Tech Lady Techsters,0.452168585399298,-0.09741924761329529,0.5495878330125933
2023,Barbora Tomancova,Evansville Purple Aces,0.45067005000043603,0.8224519990597801,-0.37178194905934403
2023,Janay Outten,Furman Paladins,0.45000048177921703,-0.5208133846967842,0.9708138664760012
2023,Norika Konno,Louisville Cardinals,0.4499541111533184,0.04419065103945286,0.40576346011386555
2023,Tatyanna Clayburne,Cal State Bakersfield Roadrunners,0.4499019881226287,0.22413980762327754,0.22576218049935115
2023,Molly Moffitt,UAB Blazers,0.44960445048269293,0.009538705477332656,0.4400657450053603
2023,Asianae Johnson,Mississippi State Bulldogs,0.44959555873796425,0.19687518767707773,0.2527203710608865
2023,Tionna Carter,Jacksonville Dolphins,0.4490468667476075,-0.13443485659029483,0.5834817233379024
2023,Jaiyah Harris-Smith,Little Rock Trojans,0.44876024165271533,-0.4763618795028959,0.9251221211556112
2023,E'Lease Stafford,Kansas City Roos,0.44834084324982454,0.038786324914001365,0.4095545183358232
2023,Kayla McPherson,North Carolina Tar Heels,0.44829400512143697,0.39019261427376445,0.058101390847672525
2023,Mary-Anna Asare,VCU Rams,0.44801470396601684,0.07411988240982832,0.37389482155618853
2023,Rain Green,Kansas City Roos,0.4479526881475905,-0.07062130624786535,0.5185739943954558
2023,Sierra Johnson,Sacred Heart Pioneers,0.44690532076887585,0.02281025384474978,0.4240950669241261
2023,Elles van der Maas,Yale Bulldogs,0.44666893248087947,0.2742614443628782,0.17240748811800127
2023,Simone James,Georgia Southern Eagles,0.4464489629010193,0.00905473893215747,0.43739422396886185
2023,Maggie Connolly,Princeton Tigers,0.44602135116958586,-0.0011755058722923988,0.4471968570418783
2023,Kira Emsbo,Princeton Tigers,0.4459989667593346,-0.0011898023765262585,0.44718876913586086
2023,Kae Satterfield,Seton Hall Pirates,0.4458990817861742,-0.06442136141196494,0.5103204431981392
2023,Lexi Weger,Princeton Tigers,0.44571931749162436,-0.0013010763341681595,0.4470203938257925
2023,Alexandra Zelaya,North Carolina Tar Heels,0.44546717436450817,0.38874304083081634,0.05672413353369182
2023,Kayla Rolph,William & Mary Tribe,0.4452509872409019,0.8146720485837958,-0.36942106134289393
2023,Jakayla Johnson,Auburn Tigers,0.4446913411695504,0.3869728532901577,0.05771848787939269
2023,Briana Johns,Saint Louis Billikens,0.4444417253631089,-0.10460935027536025,0.5490510756384691
2023,Tess Amundsen,Cal State Northridge Matadors,0.4440208871359303,0.28137242141352403,0.16264846572240627
2023,Kaysia Woods,Xavier Musketeers,0.44369467781750005,0.0886179652483923,0.3550767125691078
2023,Kylie Kornegay-Lucas,Towson Tigers,0.44322438893311544,0.4615409093858835,-0.01831652045276807
2023,Fama Thiam,New Mexico State Aggies,0.44257611570048083,0.03453174766957743,0.4080443680309034
2023,Jada Dapaa,Fordham Rams,0.44165291424373276,0.41136965012896853,0.03028326411476424
2023,Alexandria Hamilton,Coppin State Eagles,0.4411147498986506,-0.11483378737631854,0.5559485372749692
2023,Ja'Leah Hickmon,Jackson State Lady Tigers,0.44009387891269347,0.46717946734985805,-0.02708558843716458
2023,J-Naya Ephraim,George Mason Patriots,0.4400661259977963,-0.0416173154699947,0.481683441467791
2023,Bre'anna Rhodes,Jacksonville State Gamecocks,0.4396430437780346,0.46310943819617006,-0.023466394418135497
2023,Tiana Timpe,Central Michigan Chippewas,0.4372396737693716,-0.17785241233537225,0.6150920861047439
